frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0066.obj,492,980,0.007082699972670525,0.00012209399952553212,0.00029366299975663423,0.007204793972196057,0.00737636297242716,0.8747746999724768,0.014482600032351911,0.8892573000048287
bub_0067.obj,492,980,0.007080200011841953,0.00011359099997207523,0.00029355500009842217,0.007193791011814028,0.007373755011940375,0.8741373000084423,0.014259899966418743,0.888397199974861
bub_0068.obj,492,980,0.007053699984680861,0.0001461739995284006,0.00035841799981426445,0.007199873984209262,0.007412117984495125,0.8968481000047177,0.01484720001462847,0.9116953000193462
bub_0069.obj,492,980,0.007172000012360513,0.0002505269995890558,0.0002966890000971034,0.007422527011949569,0.007468689012457616,0.9090783999999985,0.015000299958046526,0.924078699958045
bub_0070.obj,492,980,0.00717100000474602,0.00012622100010048598,0.00029362800007220357,0.007297221004846506,0.007464628004818223,0.8890004999702796,0.01535250002052635,0.904352999990806
bub_0071.obj,492,980,0.007083899981807917,0.0002483539999229834,0.000295371999964118,0.007332253981730901,0.007379271981772035,1.0197326999623328,0.015690800035372376,1.0354234999977052
bub_0072.obj,492,980,0.007051799970213324,0.00011178300017490983,0.0002950910001527518,0.007163582970388233,0.007346890970366076,0.8381395000033081,0.01552999997511506,0.8536694999784231
bub_0073.obj,492,980,0.007049100007861853,0.00012622900016140193,0.0002932530001271516,0.007175329008023254,0.007342353007989005,0.7684255000203848,0.015634199953638017,0.7840596999740228
bub_0074.obj,492,980,0.007108299992978573,0.00011957900016568602,0.0002942930004792288,0.007227878993144259,0.007402592993457802,0.7612711999681778,0.016378600033931434,0.7776498000021093
bub_0075.obj,492,980,0.007043000019621104,0.00012916000036057086,0.0002941429999191314,0.007172160019981675,0.007337143019540236,0.7381773999659345,0.016712800017558038,0.7548901999834925
